index,First Vector,Second Vector,Label
12037,33.584972,-29.06879,0
12050,35.150772,-49.316227,0
12052,42.00404,-33.510193,0
12054,42.42613,-33.4102,0
12059,34.854137,-48.849514,0
12064,51.650017,-34.429794,0
12067,-42.98084,39.224903,6
12070,41.696087,50.97221,5
12073,38.93118,36.92993,5
12074,32.150105,23.479912,5
12076,32.393353,24.721157,5
12079,41.46106,-45.359512,0
12081,42.305595,49.506725,5
12098,31.9867,23.758144,5
12099,35.9323,-43.623184,0
12108,33.607624,-31.746126,0
12109,-43.262672,39.943176,6
12112,39.153458,-43.715282,0
12114,-43.147575,38.22902,6
12119,-42.940006,39.390385,6
12132,-43.453094,39.866608,6
12151,42.45562,49.289177,5
12158,36.711987,-45.185463,0
12165,34.11556,-44.842594,0
12184,42.48238,49.568203,5
12191,-40.532833,38.48699,6
12193,32.16287,38.143475,5
12194,-40.78945,38.892727,6
12200,42.357254,43.683693,5
12228,34.12818,-49.0206,0
12229,35.409878,-40.549904,0
12233,34.098873,-50.09874,0
12236,34.415344,-49.943535,0
12237,38.854763,-45.15509,0
12256,34.095432,-49.175194,0
12259,35.0219,-39.88211,0
12261,34.867504,-36.79561,0
12266,36.07017,-40.24489,0
12270,49.314667,-38.32333,0
12276,50.171757,-42.630234,0
12279,36.38032,-39.79187,0
12283,35.708702,-40.286003,0
12288,32.9152,-32.00565,0
12290,33.478382,-32.40587,0
12328,33.88178,-41.408142,0
12332,33.986702,-50.540787,0
12381,50.28038,-44.167423,0
12391,49.594852,-45.152,0
12398,33.941067,-50.393192,0
12528,-11.8699,-34.339947,9
12562,-8.002642,-40.248447,9
12567,-2.5985403,-60.77974,9
12568,-12.944588,-53.10767,9
12572,-12.774491,-38.257023,9
12574,-12.116872,-36.63763,9
12575,-11.416194,-38.813873,9
12576,-11.058649,-38.47516,9
12577,-18.362974,-50.87958,9
12578,-12.064115,-35.104496,9
12581,-15.870808,-54.977978,9
12584,-12.195736,-36.49476,9
12597,-12.381279,-37.952717,9
12598,-12.693444,-37.838974,9
12606,-17.577732,-52.191174,9
12607,-8.93207,-39.459995,9
12608,-11.047604,-45.913685,9
12610,-20.226316,-54.53766,9
12626,-17.249008,-54.348618,9
12627,-1.9411595,-49.55408,9
12629,-0.74359477,-49.93233,9
12635,-13.620602,-57.58896,9
12637,-13.119063,-57.472424,9
12640,-12.138752,-34.728817,9
12641,-10.063644,-36.46587,9
12647,-14.017113,-59.121212,9
12648,2.461274,-58.86,9
12653,-10.797181,-36.75362,9
12654,-10.477667,-36.590614,9
12657,-9.756152,-37.226532,9
12659,-7.550717,-64.346504,9
12660,-9.161978,-58.060493,9
12666,-15.257574,-57.325542,9
12669,-5.5209303,-63.877243,9
12675,3.0165684,-52.09328,9
12678,-11.304477,-64.70414,9
12679,-6.7915854,-68.979774,9
12680,-6.9004674,-63.802532,9
12681,2.6396327,-59.20546,9
12682,-9.732391,-66.5614,9
12684,4.824868,-61.64305,9
12698,-13.425295,-50.998543,9
12705,-18.528086,-53.056583,9
12707,-13.930465,-42.845207,9
12708,-7.4062443,-39.057434,9
12709,-12.109728,-50.9281,9
12710,-7.175223,-39.438866,9
12711,-11.494824,-53.850754,9
12713,-18.390284,-50.623627,9
12714,-12.389718,-37.557545,9
12719,-19.766308,-54.2227,9
12727,-14.163147,-42.788002,9
12741,-13.591566,-43.264347,9
12742,-18.755524,-53.025246,9
12743,-9.967508,-67.08802,9
12749,3.8301075,-43.790062,9
12750,-13.932342,-51.032837,9
12755,-12.234972,-53.636147,9
12758,-9.962182,-41.565975,9
12762,-10.689923,-51.007816,9
12773,-11.976861,-34.670303,9
12779,-8.13882,-56.885174,9
12781,-12.5389595,-33.415913,9
12784,-9.462195,-45.992596,9
12793,-0.16435063,-51.911095,9
12794,0.31830412,-52.08896,9
12797,-10.824842,-36.197956,9
12806,-11.467788,-51.851246,9
12808,-10.222104,-54.930965,9
12809,-7.6124864,-35.0637,9
12817,-44.430836,39.018715,6
12820,1.2990279,-54.20566,9
12825,-6.308711,-66.071915,9
12826,-6.8000774,-63.55085,9
12828,-6.4701033,-64.46666,9
12831,-8.617294,-57.96999,9
12832,-13.665546,-41.26328,9
12833,-10.797124,-45.925255,9
12834,-14.206101,-59.224365,9
12835,-15.742013,-54.828804,9
12836,-7.567048,-39.038406,9
12840,-12.335663,-36.83872,9
12843,-13.520415,-52.720325,9
12845,-12.805644,-41.28065,9
12846,-11.707382,-38.56051,9
12847,-12.039515,-38.753315,9
12848,-16.705265,-54.026875,9
12852,-10.078292,-36.906155,9
12853,-9.88944,-36.761696,9
12856,-11.01395,-36.540314,9
12857,-12.152,-35.346653,9
12862,-17.933533,-56.77018,9
12863,-6.759252,-63.55856,9
12864,5.6915803,-66.98659,9
12865,-0.55317605,-67.54852,9
12872,-44.41929,38.968582,6
12876,-12.99654,-59.29964,9
12880,-12.094966,-41.561863,9
12881,-16.537333,-61.50115,9
12882,-12.400787,-41.77677,9
12886,3.8804703,-55.827698,9
12890,-9.0502,-44.95352,9
12891,5.933597,-65.721596,9
12893,-15.901922,-65.03193,9
12897,-11.625064,-53.35635,9
12898,3.389197,-67.14664,9
12900,2.4789813,-61.098763,9
12901,2.903272,-59.288517,9
12903,2.5315375,-60.844006,9
12905,7.717922,-65.77867,9
12908,-15.431192,-65.01351,9
12909,-11.151377,-43.30851,9
12912,-14.661447,-66.78829,9
12920,-6.8651543,-69.12184,9
12922,-4.1355023,-70.487045,9
12923,-14.843047,-63.5792,9
12926,-16.536892,-61.52504,9
12927,-11.367204,-65.34509,9
12928,-12.197079,-40.91089,9
12942,-15.296789,-63.53623,9
12946,-13.12034,-64.64005,9
12960,-13.574144,-40.99585,9
12961,6.854463,-63.964405,9
12966,6.351213,-66.390724,9
12968,5.4678106,-63.00852,9
12970,-4.7364783,-71.029816,9
12973,-6.0454493,-69.64532,9
12975,8.566054,-65.637436,9
12976,-7.621783,-67.026276,9
12977,-18.397808,-56.357166,9
12979,1.0671976,-67.94777,9
12981,-4.275389,-70.55466,9
12985,-18.469076,-54.246544,9
12986,-6.479057,-66.880516,9
12994,-5.057884,-70.51818,9
12995,-3.6569593,-70.21346,9
13000,-1.7760217,-68.213974,9
13003,6.426023,-63.569088,9
13004,-0.52771,-68.35638,9
13008,2.593988,-59.39368,9
13009,-1.1456169,-67.52943,9
13017,-12.403434,-64.29212,9
13018,-14.797764,-58.934235,9
13027,-3.7340121,-70.07955,9
13028,9.253997,-66.80845,9
13030,-1.0961572,-47.705875,9
13036,-7.248095,-39.249447,9
13044,2.8006158,-69.22729,9
13048,-17.351397,-54.35208,9
13052,-11.822213,-64.40146,9
13054,6.615254,-63.707497,9
13055,-13.250503,-59.306362,9
13056,-10.464745,-56.99175,9
13057,-6.8997035,-67.06218,9
13059,-1.5518335,-46.70096,9
13060,4.5930114,-57.77999,9
13061,-9.62052,-45.965763,9
13068,10.150091,-66.2602,9
13069,1.6826001,-54.695988,9
13072,0.07902374,-48.608532,9
13073,3.27241,-57.8509,9
13075,5.236748,-66.20818,9
13077,-15.285129,-56.93912,9
13083,4.3904057,-58.045826,9
13085,2.725347,-67.131035,9
13089,-10.248403,-65.56313,9
13090,-6.896755,-39.715984,9
13093,-10.659304,-64.955826,9
13095,-8.802481,-52.617676,9
13097,-10.229597,-67.09257,9
13107,6.768418,-67.4603,9
13122,-2.7191126,-68.17707,9
13123,-4.1315,-69.85364,9
13127,2.773944,-58.650784,9
13128,4.920876,-56.38135,9
13129,5.7061725,-49.17836,9
13131,-13.85152,-56.965725,9
13134,-3.1799424,-69.754395,9
13135,-5.7476983,-67.371605,9
13140,-0.1915418,-62.418846,9
13141,-10.39493,-44.86468,9
13153,-45.743263,-23.682392,2
13161,-11.822698,-69.64545,9
13186,51.550846,-40.22095,0
13188,44.395164,-45.85604,0
13189,50.44015,-38.528904,0
13190,50.674576,-30.742119,0
13192,35.36194,-28.84745,0
13195,44.220276,-45.77961,0
13197,50.4353,-32.040756,0
13198,51.935337,-39.669228,0
13199,42.413994,-39.81082,0
13200,37.217045,-31.941147,0
13203,45.565624,-43.547436,0
13205,39.943333,-43.286255,0
13206,39.613728,-49.62106,0
13207,34.240475,-45.72951,0
13208,40.142742,-33.08094,0
13225,32.03389,24.379555,5
13227,36.727715,-34.125538,0
13248,36.01101,-29.838501,0
13249,34.86787,-48.980263,0
13250,48.5328,-26.471416,0
13251,34.305477,-47.99134,0
13260,52.98843,-30.20143,0
13261,37.456585,-44.082275,0
13262,39.907063,-50.11464,0
13263,50.497013,-34.01676,0
13264,40.40967,-38.89563,0
13265,49.518787,-38.72451,0
13266,46.202015,-45.34746,0
13269,35.73892,-46.354748,0
13270,46.080986,-45.229004,0
13271,49.3729,-27.688263,0
13274,48.593037,-26.662771,0
13277,34.660614,-30.62738,0
13281,31.547304,23.56903,5
13282,41.697468,-38.242477,0
13283,44.36356,-36.941,0
13285,51.187866,-30.976898,0
13286,49.397297,-27.61941,0
13287,42.708126,-28.935087,0
13288,43.074066,-29.31968,0
13290,47.569115,-34.793037,0
13291,47.269382,-35.198048,0
13294,43.2291,-29.09393,0
13299,42.12165,-33.542427,0
13300,49.113567,-31.723928,0
13301,42.019375,-29.157612,0
13303,52.179157,-38.258713,0
13306,34.53535,-42.61984,0
13307,39.32763,-42.79848,0
13309,41.088013,-46.39798,0
13318,41.05237,-29.596512,0
13320,43.89794,-39.65474,0
13336,35.92913,-50.348488,0
13344,50.80067,-37.33583,0
13345,44.929024,-39.16473,0
13354,39.52812,-48.94085,0
13370,-43.073734,39.2892,6
13371,39.024975,-47.933624,0
13372,41.743507,-45.70266,0
13379,-42.74438,38.73255,6
13381,32.374428,23.386343,5
13384,32.09438,23.090107,5
13385,33.006634,23.788992,5
13391,36.84273,-44.92138,0
13408,50.146313,-36.21845,0
13409,39.294807,-33.512608,0
13412,44.152294,-36.82813,0
13413,36.03266,-49.30193,0
13415,41.689846,-38.36632,0
13416,40.680443,-43.77824,0
13417,51.61343,-37.955193,0
13432,52.4016,-33.84751,0
13439,36.082424,-27.745148,0
13440,43.049545,-37.294228,0
13441,36.086674,-27.750898,0
13442,34.02689,-43.25243,0
13446,34.562878,-41.12905,0
13451,35.79033,-42.941105,0
13452,52.537624,-39.34708,0
13454,39.08675,-48.218998,0
13457,52.44255,-34.23764,0
13458,34.055134,-30.906004,0
13463,36.87045,-44.99733,0
13464,50.85495,-41.531765,0
13470,35.577766,-49.141193,0
13477,38.930115,-48.98106,0
13478,52.639584,-40.061523,0
13479,35.70273,-35.28603,0
13483,40.6153,-29.90224,0
13484,36.09073,-28.131527,0
13486,32.82395,-30.998642,0
13487,35.477108,-34.947697,0
13488,38.56602,-35.972042,0
13489,48.89502,-32.74915,0
13490,34.97769,-43.876144,0
13492,36.3174,-48.99488,0
13493,34.375004,-34.91679,0
13494,36.152866,-44.677116,0
13495,43.701546,-38.32541,0
13496,48.132023,-39.21764,0
13497,47.898224,-39.866558,0
13498,47.43543,-39.022667,0
13499,47.258144,-39.51167,0
13500,47.527832,-37.59392,0
13501,36.753624,-34.1462,0
13502,48.20318,-37.79869,0
13507,46.969,-38.877903,0
13509,49.02711,-39.803772,0
13515,33.629955,-29.791353,0
13516,45.905872,-32.90582,0
13523,33.372967,-32.962555,0
13526,43.84426,-36.038578,0
13527,38.51965,-36.622135,0
13528,33.95546,-35.7329,0
13543,48.38721,-32.177067,0
13548,47.463375,-38.23565,0
13557,41.59898,-36.289387,0
13563,52.17644,-32.624737,0
13565,42.670963,-30.435894,0
13566,39.651955,-38.8027,0
13567,46.91633,-36.499012,0
13568,48.146877,-35.080647,0
13578,37.99946,-36.68097,0
13601,41.23675,-28.068115,0
13602,49.59477,-35.84993,0
13603,48.23855,-32.800083,0
13605,51.410233,-30.640953,0
13611,52.69268,-34.385036,0
13612,41.229946,-27.98353,0
13613,42.330635,-30.60183,0
13616,38.037888,-36.5489,0
13624,37.93836,-36.883476,0
13628,41.736053,-36.148693,0
13629,46.298927,-32.91012,0
13630,47.977654,-31.885073,0
13631,41.859642,-34.59492,0
13633,52.702137,-34.55486,0
13636,49.828487,-39.702328,0
13652,35.17287,-50.581074,0
13653,35.769436,-50.648514,0
13654,50.70923,-27.789116,0
13661,40.114513,-46.994522,0
13669,35.47596,-34.736263,0
13674,49.967834,-34.78099,0
13682,34.320354,-47.88104,0
13689,35.037205,-46.994797,0
13697,40.838318,-31.60987,0
13698,33.971355,-30.469957,0
13699,32.632084,-32.092674,0
13700,35.768456,-35.173794,0
13701,37.62516,-40.19385,0
13702,51.10989,-41.420586,0
13704,39.328598,-35.805363,0
13705,37.900806,-35.907925,0
13706,35.909428,-36.091373,0
13707,49.89813,-33.570686,0
13708,52.768574,-39.83316,0
13709,53.29243,-39.928585,0
13716,43.127003,-37.700394,0
13717,34.116577,-39.825645,0
13720,49.52047,-40.07281,0
13722,38.023018,-39.063606,0
13728,34.344894,-32.941723,0
13733,51.496315,-35.06251,0
13734,41.931465,-27.247984,0
13739,47.69237,-29.823551,0
13748,36.813335,-45.7966,0
13753,39.808968,-44.832306,0
13755,39.84799,-32.4899,0
13756,35.03664,-40.68943,0
13765,41.079163,-31.451872,0
13767,40.83873,-45.19057,0
13777,35.07083,-43.574776,0
13779,33.77012,-42.039288,0
13783,39.22592,-39.138348,0
13803,52.72498,-32.91613,0
13805,33.478645,-36.652046,0
13809,39.26668,-35.90328,0
13810,33.016666,-37.626488,0
13811,33.47709,-37.700546,0
13812,33.415417,-35.110703,0
13813,48.138042,-33.70981,0
13817,35.575638,-50.767525,0
13818,33.86018,-44.318645,0
13819,49.027264,-35.39711,0
13822,38.371147,-49.181374,0
13840,33.338577,-37.44131,0
13841,33.678383,-37.90135,0
13848,-43.270565,38.75642,6
13850,33.820614,-43.897163,0
13853,34.25821,-48.361034,0
13863,35.602573,-49.66691,0
13873,39.213997,-49.74543,0
13902,34.559635,-50.803097,0
13932,36.448494,-46.09071,0
13985,46.636505,-39.941128,0
13987,33.0425,-40.852097,0
13989,46.603928,-39.801525,0
13990,36.199066,-50.761593,0
13991,53.664303,-39.574238,0
13992,38.715633,-46.576725,0
13993,33.11743,-36.642212,0
13996,36.086052,-49.4008,0
14014,44.672592,5.2385283,3
14016,42.92107,3.2320607,3
14019,41.992863,3.8781261,3
14020,44.019764,3.5035093,3
14023,44.373375,-1.0410001,3
14025,45.682426,1.0464667,3
14027,44.172825,-1.9118614,3
14046,41.239986,-0.055563495,3
14086,43.88427,-3.4936283,3
14089,40.57102,-0.9825889,3
14090,42.051155,-1.7511795,3
14152,45.106117,4.4359984,3
14154,38.198948,-3.6575863,3
14159,41.16767,-0.124010764,3
14171,39.550694,-3.4751966,3
14173,40.49427,-4.560205,3
14351,43.67846,3.3660161,3
14363,45.816486,1.1676193,3
14381,44.179516,6.4280024,3
14382,45.974926,-0.7542488,3
14390,46.81396,3.7623215,3
14392,45.838974,1.2157937,3
14393,44.603798,-1.2005736,3
14394,45.85421,-1.0455929,3
14398,44.367115,0.9554324,3
14403,43.96624,6.7145176,3
14406,45.34187,6.5755935,3
14409,39.783592,2.3261817,3
14410,43.1083,3.3995047,3
14411,44.639572,3.8071203,3
14415,42.684925,3.9818347,3
14417,41.990086,2.3790648,3
14420,40.7152,2.0858636,3
14422,41.80315,5.497535,3
14423,41.060886,7.722247,3
14426,43.531136,5.672576,3
14427,44.12386,2.3360054,3
14428,43.369205,0.91059875,3
14430,42.20686,7.9056783,3
14431,39.862667,3.276685,3
14432,42.429977,3.2955384,3
14433,43.730133,-0.6996334,3
14439,43.521053,5.550816,3
14441,45.327316,5.0687995,3
14442,46.400578,4.572155,3
14443,44.54891,3.9326417,3
14444,42.81746,2.6893623,3
14451,44.53562,7.252865,3
14472,40.398197,8.1933975,3
14478,39.835953,8.563271,3
14495,42.618015,2.1321287,3
14543,-40.492085,39.265022,6
14559,37.951843,-1.9271295,3
14562,40.27554,-1.1734507,3
14564,36.72434,-1.5415686,3
14565,42.095036,-2.7330747,3
14566,41.31941,-5.7218313,3
14568,42.603374,-4.5110407,3
14569,37.444027,-0.5689883,3
14570,39.03966,-3.1180487,3
14572,41.40476,-2.800273,3
14578,38.74166,-2.6591191,3
14581,41.30064,-6.0903473,3
14582,38.16715,-1.3233161,3
14583,39.370136,-1.1852367,3
14585,35.56479,0.9760664,3
14586,40.98755,-4.3124733,3
14587,39.945312,1.7013627,3
14588,39.061382,-1.6424358,3
14589,37.187428,-1.1423876,3
14591,40.806034,3.0247204,3
14592,40.647182,1.4569991,3
14593,36.738197,1.9135921,3
14594,41.514763,-3.6754186,3
14595,36.298145,1.6547657,3
14596,36.229626,1.8442345,3
14599,40.380764,3.2774234,3
14604,41.28245,-3.9832401,3
14605,37.541767,-1.742004,3
14606,41.55473,1.944949,3
14608,36.647575,-0.4861737,3
14611,40.74195,-2.4144695,3
14615,40.749683,3.0710216,3
14620,38.6253,-3.8967683,3
14622,38.345062,-2.7920501,3
14631,39.626465,8.710795,3
14634,46.303646,4.96424,3
14638,44.079292,-4.055433,3
14639,43.959095,-3.3749254,3
14640,47.270664,4.992394,3
14641,40.533634,8.089995,3
14644,46.76175,3.6214375,3
14650,42.966244,-1.2668737,3
14651,42.77118,-4.175958,3
14654,39.006935,-2.235069,3
14656,36.510166,-1.5685589,3
14660,41.78082,-5.7122602,3
14662,37.394276,-1.9796962,3
14663,38.26761,-0.9225206,3
14664,39.832073,0.97154427,3
14665,41.79776,-3.685001,3
14666,41.369835,-4.656928,3
14688,39.0262,0.7566825,3
14690,41.327663,-5.9162755,3
14697,41.8171,-4.6908946,3
14698,42.197006,-2.383661,3
14699,42.14434,-1.5701768,3
14711,36.679714,6.3728228,3
14716,-76.402504,5.527362,1
14719,36.007946,0.69074726,3
14768,36.81708,2.3038785,3
14787,39.81789,0.014685943,3
14802,40.566177,-4.304959,3
14879,40.747387,-4.48913,3
14887,39.75489,-0.093007885,3
14892,39.47326,-0.008829892,3
14916,36.98944,2.4096339,3
14941,35.79718,1.4758956,3
14949,40.010635,40.136227,5
14959,-40.222233,39.05768,6
14972,40.18509,42.52728,5
14986,40.15735,-4.0841336,3
14987,41.845715,-3.7657235,3
15003,40.301178,-4.3244367,3
15006,-6.8746915,22.0469,7
15030,-7.667802,22.122562,7
15032,-6.7617726,-3.2719553,7
15037,-76.27834,5.8476024,1
15049,-40.512943,38.52702,6
15056,40.778324,42.645454,5
15067,40.920288,42.567974,5
15101,41.221188,41.88248,5
15102,40.719364,41.667614,5
15105,-41.308895,38.971962,6
15111,39.605446,40.14697,5
15113,38.779385,39.389866,5
15160,39.886223,40.486828,5
15167,40.50563,43.595947,5
15203,-39.94631,39.29737,6
15215,-40.40808,39.48789,6
15220,-41.36682,40.032413,6
15223,36.58782,6.398345,3
15250,37.17442,6.6158385,3
15259,38.744328,3.956209,3
15262,36.407013,6.287957,3
15264,42.627144,7.531898,3
15266,39.42939,3.8900151,3
15267,47.134003,5.1158524,3
15268,43.134132,7.530203,3
15276,46.79772,7.2763243,3
15280,42.4692,4.4427357,3
15281,46.042595,5.0876727,3
15282,44.454567,6.858861,3
15284,47.107384,4.548952,3
15285,47.810555,4.7809296,3
15287,45.74721,6.8519487,3
15301,43.744938,-4.5903783,3
15302,42.97174,-3.7881806,3
15304,41.92457,4.291747,3
15306,43.16439,-1.3083036,3
15317,40.321857,1.714484,3
15318,39.52027,0.36129323,3
15320,37.238174,3.4150486,3
15321,37.279896,2.8723583,3
15324,35.694695,1.003691,3
15325,35.77034,5.6992826,3
15342,39.106888,-3.9459312,3
15347,39.544125,42.708,5
15355,38.743927,38.95525,5
15367,40.361095,50.10591,5
15391,41.05932,50.52301,5
15412,41.883568,49.900352,5
15417,42.12899,49.580776,5
15420,-8.178394,21.331244,7
15424,-6.711013,-3.3728144,7
15450,38.148212,6.560088,3
15477,39.765274,42.617832,5
15492,38.992622,1.9544827,3
15506,41.46641,41.728638,5
15516,41.3864,50.350433,5
15524,-40.831543,38.461773,6
15529,40.470604,39.33832,5
15551,-6.5338783,21.99298,7
15553,-7.658737,22.010687,7
15557,-7.566572,22.125992,7
15559,40.758545,42.961567,5
15560,40.90329,39.476532,5
15561,39.83831,40.70791,5
15583,49.862564,-43.28617,0
15591,49.59427,-45.18107,0
15726,-15.65507,73.83612,4
15734,2.9182563,79.63462,4
15765,-16.453026,63.580967,4
15798,-14.885951,68.55209,4
15836,-15.397006,73.32795,4
15841,-22.175938,66.67617,4
15845,-22.362019,67.93982,4
15849,-17.738342,70.33961,4
15852,-22.338083,67.80606,4
15859,-16.69737,68.91077,4
15860,-21.762661,69.25454,4
15869,-18.505274,64.93111,4
15876,-17.646845,65.466125,4
15877,-16.803406,66.88008,4
15885,-10.974691,61.824226,4
15897,-10.198681,61.80827,4
15900,-0.27571023,78.56469,4
15901,1.0560188,77.51574,4
15902,-19.5723,64.57285,4
15903,-20.610668,65.51688,4
15907,-17.324535,68.54443,4
15908,-16.94608,68.672676,4
15909,-15.911297,69.230064,4
15911,-20.169132,64.7823,4
15912,-10.860479,70.21976,4
15913,-12.625206,65.56767,4
15914,-15.617695,65.82206,4
15916,-14.722906,66.18493,4
15918,-15.176693,68.497925,4
15920,-16.14164,70.1376,4
15921,-14.066881,69.49854,4
15923,-13.615809,70.429504,4
15924,-15.575213,68.982315,4
15925,-19.730139,67.28277,4
15927,-11.339807,63.34701,4
15928,-0.9984911,78.44178,4
15929,0.21788883,77.61445,4
15930,-16.857224,66.787025,4
15931,-10.230758,61.91396,4
15932,-14.902745,65.45094,4
15933,-6.677049,62.24726,4
15934,-15.669666,68.2753,4
15935,-9.477913,70.57442,4
15936,-13.404405,69.72369,4
15937,-12.313144,69.80871,4
15939,1.7693745,57.91587,4
15940,-3.7223825,77.52316,4
15941,2.1484022,77.07123,4
15942,2.0174642,58.009754,4
15945,-18.624083,65.228134,4
15950,-14.237602,65.61237,4
15951,-20.805456,64.19825,4
15952,-15.334107,69.66806,4
15959,2.1801121,58.061115,4
15960,-14.697322,69.18744,4
15964,-12.226276,72.87241,4
15965,-3.9659312,76.37467,4
15967,-5.567,61.689014,4
15968,-5.6602798,61.662663,4
15969,-11.328791,62.484398,4
15971,4.9255185,58.82014,4
15972,-12.011831,62.983414,4
15973,-9.974647,62.84023,4
15974,-12.935044,70.76634,4
15975,-20.341002,65.07585,4
15985,-21.601156,67.83706,4
15986,-23.760147,66.94274,4
15989,-9.027994,81.29817,4
15990,-22.8226,70.92855,4
15994,-22.963089,70.35258,4
16002,-1.3258827,80.46819,4
16003,-3.853155,73.3895,4
16025,-3.316759,78.63991,4
16026,-20.125795,64.93703,4
16028,-18.419085,69.754585,4
16031,-12.345046,72.2285,4
16032,-12.064308,69.79633,4
16033,-20.179792,63.7766,4
16049,-24.35983,69.180595,4
16050,-23.874311,67.79157,4
16052,-22.385735,68.77931,4
16056,-22.508778,67.51769,4
16057,-22.473072,68.12542,4
16061,-15.557315,73.03835,4
16062,-21.736633,69.41012,4
16063,-21.225956,68.19671,4
16065,-22.07212,69.86781,4
16066,-23.720125,68.38672,4
16153,-22.891928,68.21032,4
16160,-24.866331,68.83382,4
16162,-22.896,68.223076,4
16163,-21.846535,68.92932,4
16166,-24.496384,68.85236,4
16167,-22.939018,71.11375,4
16168,-23.397375,69.39717,4
16178,-12.569966,65.60079,4
16187,6.084658,-46.80235,9
16215,3.7189631,-36.474285,9
16218,-18.749334,-55.08509,9
16219,-14.4029665,-59.76471,9
16228,4.3567834,-51.326687,9
16230,-11.7084875,-34.291092,9
16242,-17.020123,-49.150925,9
16256,-0.936068,-40.096066,9
16257,-7.908464,-35.307865,9
16267,-13.199015,-56.737877,9
16271,1.082777,-39.266933,9
16273,4.8610883,-47.34833,9
16274,-0.84976083,-41.348934,9
16275,3.445681,-36.65669,9
16278,6.485468,-46.815758,9
16283,6.7009797,-46.88857,9
16284,6.324708,-46.988388,9
16285,-1.0690885,-40.995377,9
16288,6.182798,-47.309322,9
16296,-10.054141,-35.418587,9
16297,2.3029258,-39.000576,9
16298,-0.8551696,-38.754673,9
16299,-2.2877266,-60.837418,9
16309,3.4179475,-68.80205,9
16314,4.325888,-51.496014,9
16316,5.770887,-49.266445,9
16317,5.150529,-49.48749,9
16328,-20.174444,-55.06255,9
16330,-7.852042,-42.36515,9
16347,5.456382,-58.197556,9
16349,4.352255,-67.86234,9
16354,-16.437214,-60.0109,9
16355,-13.5587635,-57.050415,9
16356,-16.724176,-59.43266,9
16361,-14.32642,-53.381138,9
16362,-14.788477,-58.043175,9
16363,-14.729982,-42.876934,9
16366,-18.059832,-56.984688,9
16368,9.318183,-63.706745,9
16373,7.000703,-67.83431,9
16389,-4.942957,-64.49251,9
16391,7.4480076,-64.396965,9
16395,-8.882842,-41.981113,9
16396,1.238729,-47.69903,9
16399,1.0109466,-47.07974,9
16406,-15.410162,-52.346718,9
16407,-7.5259385,-44.84282,9
16408,2.9463909,-38.088234,9
16409,3.2061737,-41.680714,9
16412,-2.2575498,-41.589527,9
16418,-5.422564,-40.28869,9
16423,-14.673083,-46.438396,9
16426,-8.974519,-35.79255,9
16438,-13.699659,-54.33439,9
16441,-17.536802,-54.326374,9
16442,-6.61172,-38.087673,9
16443,-2.723774,-42.120975,9
16444,-2.0002105,-45.127377,9
16445,-14.769067,-62.902287,9
16458,-9.147511,-67.498,9
16459,-2.960576,-69.52119,9
16464,1.3999115,-66.84588,9
16466,-1.0190499,-69.31727,9
16468,-16.868423,-49.241802,9
16470,3.8241959,-40.011883,9
16471,-1.1484058,-47.244194,9
16474,4.0413394,-55.04018,9
16478,-16.995047,-57.883904,9
16481,-13.572271,-64.51616,9
16482,-2.923913,-37.74822,9
16483,5.3457966,-67.39908,9
16486,8.919821,-67.43646,9
16488,-13.393225,-66.07147,9
16489,-8.6764555,-68.193855,9
16490,-7.9842577,-69.45768,9
16491,5.9309325,-68.78769,9
16493,-8.359091,-68.270195,9
16495,-15.615764,-51.731876,9
16497,9.4634075,-63.95952,9
16498,-13.767144,-54.245518,9
16499,-21.398718,-54.23958,9
16500,-21.42207,-56.42962,9
16501,0.20205922,-62.120483,9
16505,-2.320024,-65.044525,9
16508,-12.40116,-43.78562,9
16509,-12.084374,-68.39417,9
16511,-12.506469,-68.70779,9
16512,-14.544317,-46.20224,9
16513,6.721116,-68.6348,9
16514,-13.881815,-56.549347,9
16516,7.095686,-68.16898,9
16521,-2.5991483,-37.325943,9
16523,-16.998224,-60.456367,9
16524,-4.3968964,-65.010475,9
16529,-21.31275,-54.07776,9
16533,5.176949,-52.820198,9
16537,4.9679646,-60.047726,9
16540,-16.969208,-48.938286,9
16541,-3.3582296,-66.44426,9
16543,10.284351,-52.387928,9
16547,-3.2282085,-66.59294,9
16552,-7.74513,-44.81721,9
16557,-2.2983842,-44.889805,9
16570,-12.874691,-43.920647,9
16575,-6.9060593,-41.2514,9
16580,2.4276085,-40.718124,9
16584,-12.565575,-43.819427,9
16586,3.5885596,-68.76011,9
16587,7.0420322,-50.10622,9
16607,45.82301,46.59974,5
16615,68.90247,7.0941224,3
16617,65.96768,7.306693,3
16618,61.64255,13.39828,3
16619,68.925095,7.9141707,3
16620,60.10306,13.600226,3
16622,66.528885,6.9573803,3
16624,62.62137,13.811115,3
16625,63.339897,14.143387,3
16626,63.266403,11.760912,3
16627,60.224,13.07471,3
16631,60.60706,12.789053,3
16632,68.75967,7.460153,3
16634,61.595097,13.654728,3
16637,69.466324,7.690775,3
16638,61.09771,13.518123,3
16639,64.07599,0.9130664,3
16640,62.601517,11.310596,3
16645,63.24429,11.507975,3
16646,65.03114,8.417757,3
16647,68.90598,6.489572,3
16648,60.979244,12.445993,3
16649,61.34451,14.044133,3
16650,69.71149,6.471618,3
16651,63.65817,13.745756,3
16653,63.46692,-0.8538543,3
